price,zipcode
250000,98030
250000,98030
250000,98030
250000,98030
250000,98031
250000,98031
250000,98031
250000,98031
250000,98031
250000,98031
250000,98031
250000,98031
250000,98032
250000,98032
250000,98032
250000,98032
250000,98032
250000,98034
250000,98038
250000,98038
250000,98038
250000,98038
250000,98038
250000,98038
250000,98038
250000,98042
250000,98042
250000,98042
250000,98042
250000,98055
250000,98055
250000,98055
250000,98055
250000,98055
250000,98056
250000,98056
250000,98056
250000,98056
250000,98056
250000,98056
250000,98058
250000,98059
250000,98059
250000,98065
250000,98077
250000,98092
250000,98092
250000,98092
250000,98092
250000,98092
250000,98103
250000,98106
250000,98106
250000,98106
250000,98106
250000,98106
250000,98108
250000,98108
250000,98108
250000,98108
250000,98115
250000,98118
250000,98118
250000,98118
250000,98118
250000,98118
250000,98122
250000,98125
250000,98126
250000,98126
250000,98126
250000,98126
250000,98133
250000,98133
250000,98136
250000,98144
250000,98146
250000,98146
250000,98146
250000,98148
250000,98155
250000,98155
250000,98166
250000,98166
250000,98166
250000,98168
250000,98168
250000,98168
250000,98168
250000,98168
250000,98168
250000,98198
250000,98198
250000,98198
250000,98198
250000,98198
250200,98032
250250,98023
250275,98166
250500,98023
250600,98001
250750,98002
250800,98106
251000,98003
251000,98022
251000,98022
251000,98038
251000,98045
251000,98146
251000,98155
251000,98178
251000,98198
251100,98030
251200,98148
251700,98178
251750,98031
252000,98001
252000,98022
252000,98023
252000,98023
252000,98023
252000,98023
252000,98023
252000,98031
252000,98031
252000,98031
252000,98038
252000,98038
252000,98038
252000,98055
252000,98055
252000,98058
252000,98059
252000,98070
252000,98116
252000,98118
252000,98155
252000,98166
252350,98058
252500,98003
252500,98014
252500,98023
252500,98031
252500,98058
252500,98058
252500,98108
252500,98118
252500,98125
252500,98178
252700,98030
252750,98166
253000,98003
253000,98003
253000,98010
253000,98030
253000,98030
253000,98031
253000,98031
253000,98042
253000,98042
253000,98042
253000,98055
253000,98056
253000,98178
253000,98188
253000,98198
253101,98030
253200,98056
253400,98003
253500,98003
253500,98022
253500,98042
253500,98126
253750,98030
253779,98188
253905,98056
254000,98001
254000,98023
254000,98038
254000,98038
254000,98042
254000,98042
254000,98042
254000,98056
254000,98058
254000,98108
254000,98118
254000,98133
254000,98188
254500,98092
254500,98178
254600,98002
254922,98133
254950,98001
254950,98038
254950,98155
254999,98001
255000,98001
255000,98001
255000,98001
255000,98001
255000,98001
255000,98002
255000,98002
255000,98002
255000,98003
255000,98003
255000,98010
255000,98022
255000,98022
255000,98023
255000,98023
255000,98023
255000,98023
255000,98023
255000,98024
255000,98028
255000,98030
255000,98030
255000,98030
255000,98030
255000,98031
255000,98031
255000,98031
255000,98031
255000,98031
255000,98031
255000,98042
255000,98042
255000,98042
255000,98042
255000,98042
255000,98042
255000,98042
255000,98045
255000,98045
255000,98045
255000,98045
255000,98055
255000,98056
255000,98058
255000,98058
255000,98058
255000,98058
255000,98058
255000,98059
255000,98059
255000,98059
255000,98070
255000,98092
255000,98092
255000,98106
255000,98106
255000,98106
255000,98108
255000,98108
255000,98118
255000,98118
255000,98118
255000,98126
255000,98126
255000,98126
255000,98133
255000,98146
255000,98146
255000,98146
255000,98148
255000,98148
255000,98155
255000,98155
255000,98166
255000,98166
255000,98168
255000,98168
255000,98178
255000,98178
255000,98178
255000,98188
255000,98188
255000,98188
255000,98198
255000,98198
255000,98198
255500,98027
255500,98042
255500,98092
255500,98188
255544,98133
255900,98002
255950,98031
255950,98058
256000,98001
256000,98010
256000,98055
256000,98106
256000,98118
256000,98146
256000,98178
256000,98198
256400,98003
256500,98042
256500,98058
256500,98070
256703,98022
256750,98042
256883,98023
256900,98031
256950,98106
257000,98001
257000,98002
257000,98003
257000,98010
257000,98023
257000,98030
257000,98031
257000,98034
257000,98042
257000,98055
257000,98059
257000,98092
257000,98092
257000,98118
257000,98125
257000,98133
257000,98144
257000,98155
257000,98178
257100,98022
257200,98002
257500,98002
257500,98003
257500,98023
257500,98031
257500,98042
257500,98118
257500,98125
257500,98146
257500,98148
257500,98178
257700,98038
257950,98198
258000,98001
258000,98003
258000,98023
258000,98023
258000,98024
258000,98030
258000,98030
258000,98032
258000,98038
258000,98058
258000,98168
258000,98178
258000,98178
258000,98198
258000,98198
258305,98118
258500,98003
258500,98038
258750,98003
258800,98106
258900,98058
258950,98023
259000,98001
259000,98002
259000,98028
259000,98030
259000,98030
259000,98042
259000,98045
259000,98055
259000,98056
259000,98059
259000,98108
259000,98166
259000,98168
259000,98168
259000,98188
259000,98198
259250,98103
259500,98031
259500,98038
259500,98092
259500,98188
259875,98038
259875,98053
259900,98001
259900,98030
259900,98042
259950,98022
259950,98023
259950,98030
259950,98030
259950,98031
259950,98056
259950,98058
259950,98106
259950,98106
259950,98125
259950,98155
259950,98166
260000,98001
260000,98001
260000,98001
260000,98001
260000,98001
260000,98001
260000,98001
260000,98002
260000,98002
260000,98002
260000,98003
260000,98003
260000,98010
260000,98011
260000,98019
260000,98023
260000,98023
260000,98023
260000,98023
260000,98023
260000,98023
260000,98023
260000,98023
260000,98023
260000,98024
260000,98030
260000,98030
260000,98031
260000,98031
260000,98031
260000,98031
260000,98031
260000,98031
260000,98031
260000,98032
260000,98032
260000,98032
260000,98038
260000,98038
260000,98038
260000,98038
260000,98038
260000,98042
260000,98042
260000,98042
260000,98042
260000,98042
260000,98042
260000,98042
260000,98055
260000,98055
260000,98055
260000,98056
260000,98058
260000,98058
260000,98058
260000,98058
260000,98059
260000,98070
260000,98092
260000,98092
260000,98092
260000,98092
260000,98106
260000,98106
260000,98106
260000,98106
260000,98108
260000,98118
260000,98118
260000,98118
260000,98118
260000,98118
260000,98122
260000,98126
260000,98126
260000,98133
260000,98146
260000,98146
260000,98148
260000,98148
260000,98155
260000,98155
260000,98166
260000,98166
260000,98168
260000,98168
260000,98168
260000,98178
260000,98178
260000,98178
260000,98178
260000,98198
260000,98198
260000,98198
260250,98038
260600,98126
260656,98038
260750,98003
261000,98002
261000,98003
261000,98038
261000,98042
261000,98042
261000,98055
261000,98056
261000,98168
261000,98178
261000,98188
261350,98023
261490,98056
261500,98023
261500,98042
261500,98056
261500,98144
261590,98178
261950,98042
262000,98001
262000,98010
262000,98022
262000,98023
262000,98023
262000,98055
262000,98092
262000,98092
262000,98168
262000,98168
262000,98188
262000,98198
262500,98001
262500,98003
262500,98011
262500,98022
262500,98031
262500,98032
262500,98056
262500,98118
262500,98118
262500,98166
263000,98001
263000,98002
263000,98003
263000,98023
263000,98023
263000,98031
263000,98032
263000,98038
263000,98038
263000,98055
263000,98058
263000,98118
263000,98188
263300,98118
263400,98001
263500,98003
263500,98010
263500,98058
263500,98106
263500,98118
263700,98177
263850,98023
263900,98198
263950,98092
264000,98003
264000,98023
264000,98031
264000,98042
264000,98092
264000,98133
264250,98178
264500,98001
264500,98023
264500,98031
264500,98038
264500,98092
264900,98031
264950,98010
264950,98022
264950,98023
264950,98030
264950,98042
264950,98055
264950,98126
264950,98155
264950,98168
265000,98001
265000,98001
265000,98001
265000,98001
265000,98002
265000,98002
265000,98002
265000,98002
265000,98003
265000,98003
265000,98003
265000,98014
265000,98019
265000,98019
265000,98022
265000,98022
265000,98022
265000,98022
265000,98023
265000,98023
265000,98023
265000,98030
265000,98030
265000,98031
265000,98031
265000,98031
265000,98031
265000,98032
265000,98032
265000,98032
265000,98038
265000,98038
265000,98038
265000,98038
265000,98038
265000,98042
265000,98042
265000,98042
265000,98042
265000,98053
265000,98055
265000,98055
265000,98055
265000,98056
265000,98056
265000,98056
265000,98058
265000,98058
265000,98058
265000,98058
265000,98059
265000,98059
265000,98065
265000,98092
265000,98092
265000,98092
265000,98092
265000,98103
265000,98106
265000,98108
265000,98117
265000,98118
265000,98118
265000,98118
265000,98125
265000,98126
265000,98126
265000,98126
265000,98133
265000,98133
265000,98146
265000,98146
265000,98146
265000,98148
265000,98155
265000,98155
265000,98155
265000,98155
265000,98155
265000,98166
265000,98166
265000,98168
265000,98168
265000,98168
265000,98178
265000,98178
265000,98178
265000,98188
265000,98188
265000,98198
265000,98198
265000,98198
265000,98198
265000,98198
265050,98106
265500,98092
265500,98198
265800,98019
265900,98031
265950,98042
265950,98178
265953,98092
266000,98002
266000,98003
266000,98023
266000,98023
266000,98030
266000,98030
266000,98056
266000,98155
266200,98059
266490,98042
266500,98023
266500,98038
266750,98198
266950,98042
267000,98001
267000,98002
267000,98003
267000,98010
267000,98010
267000,98022
267000,98023
267000,98030
267000,98030
267000,98058
267000,98108
267000,98125
267000,98146
267000,98148
267000,98188
267000,98198
267100,98106
267300,98092
267345,98023
267500,98001
267500,98030
267500,98030
267500,98030
267500,98038
267500,98042
267500,98042
267500,98092
267500,98118
267500,98126
267500,98188
267800,98106
267800,98155
267950,98003
268000,98002
268000,98023
268000,98023
268000,98023
268000,98031
268000,98031
268000,98031
268000,98032
268000,98032
268000,98042
268000,98055
268000,98056
268000,98059
268000,98092
268000,98108
268000,98108
268000,98146
268000,98168
268000,98168
268000,98198
268300,98028
268450,98023
268500,98008
268500,98023
268500,98031
268500,98031
268500,98032
268500,98126
268500,98133
268643,98055
268750,98166
268950,98166
269000,98002
269000,98003
269000,98023
269000,98023
269000,98023
269000,98030
269000,98031
269000,98031
269000,98038
269000,98038
269000,98038
269000,98042
269000,98056
269000,98106
269000,98133
269000,98155
269000,98178
269000,98178
269000,98198
269100,98092
269500,98001
269500,98022
269500,98031
269500,98038
269500,98056
269500,98103
269500,98108
269800,98198
269900,98031
269900,98031
269900,98042
269900,98045
269900,98058
269950,98001
269950,98001
269950,98002
269950,98002
269950,98010
269950,98022
269950,98023
269950,98030
269950,98032
269950,98038
269950,98038
269950,98038
269950,98042
269950,98042
269950,98042
269950,98055
269950,98056
269950,98058
269950,98168
269950,98198
270000,98001
270000,98001
270000,98001
270000,98001
270000,98002
270000,98002
270000,98002
270000,98002
270000,98003
270000,98011
270000,98011
270000,98022
270000,98022
270000,98022
270000,98023
270000,98023
270000,98023
270000,98023
270000,98023
270000,98023
270000,98028
270000,98030
270000,98030
270000,98030
270000,98030
270000,98031
270000,98032
270000,98032
270000,98038
270000,98038
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98042
270000,98045
270000,98052
270000,98055
270000,98056
270000,98058
270000,98058
270000,98058
270000,98058
270000,98058
270000,98059
270000,98059
270000,98059
270000,98059
270000,98059
270000,98092
270000,98092
270000,98103
270000,98106
270000,98106
270000,98106
270000,98106
270000,98106
270000,98108
270000,98115
270000,98118
270000,98118
270000,98125
270000,98126
270000,98133
270000,98133
270000,98144
270000,98146
270000,98146
270000,98148
270000,98155
270000,98155
270000,98155
270000,98166
270000,98168
270000,98168
270000,98168
270000,98178
270000,98188
270000,98188
270000,98198
270000,98198
270000,98198
270000,98198
270500,98001
270500,98032
270500,98038
270950,98168
271000,98031
271000,98045
271000,98106
271000,98146
271115,98136
271310,98144
271500,98058
271500,98198
271675,98092
271900,98022
271900,98045
271920,98001
271950,98006
272000,98001
272000,98001
272000,98002
272000,98003
272000,98014
272000,98022
272000,98022
272000,98022
272000,98023
272000,98023
272000,98023
272000,98023
272000,98030
272000,98030
272000,98031
272000,98038
272000,98055
272000,98056
272000,98058
272000,98058
272000,98092
272000,98092
272000,98092
272000,98126
272000,98168
272000,98178
272000,98178
272000,98198
272167,98027
272450,98038
272450,98188
272500,98023
272500,98038
272500,98038
272500,98058
272750,98146
272925,98028
272950,98022
273000,98003
273000,98022
273000,98023
273000,98028
273000,98030
273000,98042
273000,98042
273000,98045
273000,98058
273000,98092
273000,98126
273000,98155
273000,98188
273148,98031
273500,98002
273500,98031
273500,98032
273500,98042
273500,98168
273950,98092
274000,98001
274000,98023
274000,98023
274000,98030
274000,98038
274000,98038
274000,98055
274000,98055
274000,98056
274000,98155
274000,98166
274250,98059
274500,98023
274500,98038
274700,98031
274800,98106
274900,98001
274900,98023
274900,98030
274950,98001
274950,98038
274950,98042
274950,98042
274950,98092
274950,98168
274975,98077
275000,98001
275000,98001
275000,98001
275000,98002
275000,98002
275000,98002
275000,98003
275000,98003
275000,98003
275000,98022
275000,98022
275000,98022
275000,98023
275000,98023
275000,98023
275000,98023
275000,98023
275000,98023
275000,98023
275000,98023
275000,98023
275000,98024
275000,98024
275000,98024
275000,98028
275000,98030
275000,98030
275000,98030
275000,98030
275000,98030
275000,98030
275000,98030
275000,98030
275000,98031
275000,98031
275000,98031
275000,98031
275000,98031
275000,98032
275000,98034
275000,98038
275000,98038
275000,98038
275000,98038
275000,98038
275000,98038
275000,98038
275000,98038
275000,98038
275000,98042
275000,98045
275000,98045
275000,98045
275000,98052
275000,98055
275000,98055
275000,98056
275000,98056
275000,98056
275000,98056
275000,98058
275000,98058
275000,98059
275000,98059
275000,98065
275000,98070
275000,98072
275000,98092
275000,98092
275000,98092
275000,98103
275000,98106
275000,98106
275000,98106
275000,98106
275000,98106
275000,98106
275000,98108
275000,98108
275000,98117
275000,98118
275000,98118
275000,98118
275000,98118
275000,98118
275000,98125
275000,98126
275000,98126
275000,98126
275000,98126
275000,98126
275000,98133
275000,98133
275000,98133
275000,98133
275000,98133
275000,98133
275000,98146
275000,98146
275000,98155
275000,98155
275000,98155
275000,98166
275000,98166
275000,98168
275000,98168
275000,98178
275000,98188
275000,98188
275000,98198
275000,98198
275000,98198
275000,98198
275053,98155
275250,98038
275400,98155
275436,98030
275500,98056
275500,98133
275500,98146
275900,98003
