date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren_period,yr_renovated_dt,date_dt
5/16/2014,350000.0,1,1.0,700,5100,1.0,0.0,0.0,3,7,700,0.0,1942,1942.0,98115,47.678999999999995,-122.3,1010,5100,73.0,1942,2014-05-16
7/28/2014,215000.0,3,1.0,1180,7669,1.0,0.0,0.0,4,7,1180,0.0,1967,1967.0,98058,47.4479,-122.176,1190,7669,48.0,1967,2014-07-28
11/20/2014,650000.0,5,3.5,3960,25245,2.0,0.0,0.0,3,9,2500,1460.0,1996,1996.0,98056,47.525,-122.17200000000001,2640,13675,19.0,1996,2014-11-20
8/7/2014,320000.0,4,2.75,2640,7500,1.0,0.0,0.0,3,8,1620,1020.0,1967,1967.0,98023,47.3135,-122.369,1980,7875,48.0,1967,2014-08-07
11/13/2014,247000.0,3,2.0,1270,7198,1.5,0.0,0.0,3,7,1270,0.0,1916,2013.0,98022,47.2086,-121.99600000000001,1160,7198,2.0,2013,2014-11-13
10/3/2014,320000.0,4,1.75,1760,11180,1.0,0.0,0.0,4,8,1760,0.0,1968,1968.0,98059,47.4715,-122.118,1730,11180,47.0,1968,2014-10-03
5/7/2014,255000.0,5,2.25,2060,8632,1.0,0.0,0.0,3,7,1030,1030.0,1962,1962.0,98146,47.4877,-122.335,1010,11680,53.0,1962,2014-05-07
3/9/2015,438000.0,3,1.75,1780,9660,1.0,0.0,0.0,3,7,1780,0.0,1962,1962.0,98034,47.7171,-122.193,1200,9660,53.0,1962,2015-03-09
3/4/2015,900000.0,3,2.5,3400,16603,2.0,0.0,0.0,3,10,3400,0.0,2000,2000.0,98075,47.6012,-122.023,3400,12601,15.0,2000,2015-03-04
6/20/2014,441000.0,3,2.75,1910,7280,1.0,0.0,0.0,3,7,1160,750.0,1979,1979.0,98034,47.7319,-122.22399999999999,1710,8152,36.0,1979,2014-06-20
8/12/2014,420000.0,3,2.0,2020,38332,1.0,0.0,0.0,4,7,1010,1010.0,1975,1975.0,98027,47.4582,-122.023,2110,36590,40.0,1975,2014-08-12
12/8/2014,370000.0,3,1.75,1580,7000,1.0,0.0,0.0,3,7,1180,400.0,1976,1976.0,98034,47.7209,-122.16799999999999,1640,7500,39.0,1976,2014-12-08
2/19/2015,269950.0,2,1.75,1340,7250,1.0,0.0,0.0,5,5,700,640.0,1949,1949.0,98198,47.408,-122.32700000000001,1830,9750,66.0,1949,2015-02-19
3/24/2015,807100.0,4,2.5,2680,4499,2.0,0.0,0.0,3,9,2680,0.0,1999,1999.0,98006,47.565,-122.125,2920,4500,16.0,1999,2015-03-24
6/5/2014,653000.0,3,2.5,2680,9750,1.0,0.0,0.0,4,8,1610,1070.0,1979,1979.0,98034,47.7028,-122.23100000000001,2480,8750,36.0,1979,2014-06-05
6/11/2014,371500.0,3,2.0,1370,8336,1.0,0.0,0.0,5,7,1370,0.0,1964,1964.0,98133,47.7458,-122.331,1770,7288,51.0,1964,2014-06-11
3/16/2015,284000.0,3,1.75,1560,21000,1.0,0.0,0.0,3,7,1560,0.0,1954,1954.0,98166,47.4776,-122.337,1070,7920,61.0,1954,2015-03-16
1/2/2015,272000.0,3,1.75,2160,7140,1.0,0.0,0.0,4,7,1670,490.0,1978,1978.0,98023,47.3026,-122.374,1930,7350,37.0,1978,2015-01-02
5/2/2014,313000.0,3,1.5,1340,7912,1.5,0.0,0.0,3,7,1340,0.0,1955,1955.0,98133,47.7658,-122.339,1480,7940,60.0,1955,2014-05-02
1/16/2015,917500.0,4,2.5,3880,35003,2.0,0.0,0.0,3,10,2570,1310.0,1984,1984.0,98033,47.6477,-122.182,3740,35230,31.0,1984,2015-01-16
9/29/2014,673000.0,4,2.25,2590,8190,2.0,0.0,0.0,4,8,2590,0.0,1980,1980.0,98006,47.5619,-122.125,2260,8335,35.0,1980,2014-09-29
2/10/2015,425000.0,3,2.5,1120,1100,2.0,0.0,0.0,3,8,820,300.0,2008,2008.0,98122,47.6106,-122.31,1590,1795,7.0,2008,2015-02-10
7/9/2014,399950.0,5,2.75,1970,5400,1.0,0.0,0.0,3,7,1320,650.0,1986,1986.0,98144,47.5868,-122.30799999999999,1280,2150,29.0,1986,2014-07-09
5/30/2014,385000.0,3,1.0,1220,4800,1.0,0.0,0.0,3,6,1220,0.0,1901,1901.0,98122,47.6101,-122.307,1200,4800,114.0,1901,2014-05-30
11/17/2014,269950.0,3,1.5,1950,7560,1.0,0.0,2.0,4,7,1320,630.0,1975,1975.0,98022,47.1976,-121.999,1950,8941,40.0,1975,2014-11-17
1/7/2015,330000.0,2,1.0,1350,8220,1.0,0.0,0.0,3,7,1060,290.0,1949,1949.0,98177,47.7224,-122.35799999999999,1540,8280,66.0,1949,2015-01-07
7/25/2014,260000.0,3,2.5,1670,5797,2.0,0.0,0.0,3,7,1670,0.0,1988,1988.0,98030,47.3505,-122.179,1670,6183,27.0,1988,2014-07-25
4/14/2015,470000.0,4,3.0,2380,5125,1.5,0.0,0.0,4,7,1680,700.0,1925,1925.0,98126,47.5384,-122.376,1410,5375,90.0,1925,2015-04-14
6/13/2014,589000.0,4,3.0,2440,9600,2.0,0.0,0.0,5,7,2440,0.0,1961,1961.0,98034,47.7044,-122.2,2290,9600,54.0,1961,2014-06-13
7/23/2014,163500.0,2,1.5,1050,3419,2.0,0.0,0.0,3,7,1050,0.0,1996,1996.0,98038,47.3848,-122.039,1050,3417,19.0,1996,2014-07-23
9/5/2014,835000.0,4,2.75,3130,13412,2.0,0.0,0.0,3,9,2140,990.0,1993,1993.0,98052,47.6993,-122.102,2260,9984,22.0,1993,2014-09-05
11/21/2014,1100000.0,5,3.0,4090,12850,1.0,0.0,2.0,4,10,2090,2000.0,1986,1986.0,98033,47.6627,-122.18799999999999,2540,10270,29.0,1986,2014-11-21
4/15/2015,269000.0,4,1.75,1490,10000,1.0,0.0,0.0,4,8,1100,390.0,1969,1969.0,98023,47.3099,-122.37899999999999,2190,8910,46.0,1969,2015-04-15
5/5/2014,560000.0,3,2.5,1900,8744,2.0,0.0,0.0,3,8,1900,0.0,1987,1987.0,98074,47.62,-122.04299999999999,2030,8744,28.0,1987,2014-05-05
4/18/2015,615000.0,4,1.0,1330,2400,1.5,0.0,0.0,4,6,1330,0.0,1901,1901.0,98103,47.65,-122.34,1330,4400,114.0,1901,2015-04-18
12/5/2014,585188.0,3,2.25,2230,10026,1.0,0.0,0.0,3,8,1430,800.0,1975,1975.0,98052,47.6647,-122.15299999999999,2230,9340,40.0,1975,2014-12-05
8/18/2014,305000.0,3,1.75,1650,9480,1.0,0.0,0.0,3,7,1220,430.0,1977,1977.0,98034,47.726000000000006,-122.191,1540,8400,38.0,1977,2014-08-18
11/5/2014,166950.0,3,1.0,1190,8820,1.0,0.0,0.0,3,6,1190,0.0,1959,1959.0,98058,47.4616,-122.184,1230,7980,56.0,1959,2014-11-05
9/12/2014,799000.0,3,2.5,2140,9897,1.0,0.0,0.0,4,8,2140,0.0,1959,1959.0,98040,47.5505,-122.219,2680,10083,56.0,1959,2014-09-12
6/25/2014,400000.0,3,2.5,2180,7508,1.0,0.0,0.0,4,7,1420,760.0,1962,1962.0,98133,47.7606,-122.336,1900,7818,53.0,1962,2014-06-25
12/1/2014,230000.0,3,1.0,1060,10228,1.0,0.0,0.0,3,7,1060,0.0,1948,1948.0,98155,47.7481,-122.3,1570,10228,67.0,1948,2014-12-01
5/15/2014,256883.0,3,2.5,1690,5025,2.0,0.0,0.0,3,8,1690,0.0,2003,2003.0,98023,47.2779,-122.34700000000001,2550,5001,12.0,2003,2014-05-15
11/11/2014,423000.0,4,2.0,1970,6480,1.5,0.0,0.0,5,7,1130,840.0,1920,1920.0,98108,47.5511,-122.31200000000001,1500,6480,95.0,1920,2014-11-11
7/23/2014,465000.0,3,2.5,2150,4084,2.0,0.0,0.0,3,8,2150,0.0,2007,2007.0,98126,47.5488,-122.37200000000001,1750,2385,8.0,2007,2014-07-23
1/13/2015,440000.0,3,2.5,1910,66211,2.0,0.0,0.0,3,7,1910,0.0,1997,1997.0,98024,47.5385,-121.911,2330,67268,18.0,1997,2015-01-13
10/14/2014,385000.0,3,1.75,1350,155073,1.0,0.0,0.0,4,7,1350,0.0,1969,1969.0,98038,47.4058,-121.994,1560,50965,46.0,1969,2014-10-14
3/11/2015,210000.0,3,1.0,860,11725,1.0,0.0,0.0,4,6,860,0.0,1943,1943.0,98056,47.5093,-122.184,1300,9514,72.0,1943,2015-03-11
11/12/2014,297000.0,3,2.5,1940,14952,2.0,0.0,0.0,3,8,1940,0.0,1994,1994.0,98042,47.3777,-122.165,2030,10450,21.0,1994,2014-11-12
7/16/2014,470000.0,3,1.0,1010,5000,1.0,0.0,0.0,3,7,1010,0.0,1952,1952.0,98107,47.675,-122.39399999999999,1680,5000,63.0,1952,2014-07-16
8/4/2014,226500.0,3,1.5,1300,7370,1.0,0.0,0.0,4,7,900,400.0,1976,1976.0,98023,47.3025,-122.37,1430,7500,39.0,1976,2014-08-04
3/3/2015,274250.0,3,1.0,910,8450,1.0,0.0,0.0,4,6,910,0.0,1962,1962.0,98059,47.4787,-122.15799999999999,1400,8040,53.0,1962,2015-03-03
8/4/2014,840000.0,4,1.75,2480,11010,1.0,0.0,0.0,4,9,1630,850.0,1966,1966.0,98040,47.5378,-122.219,2770,10744,49.0,1966,2014-08-04
9/19/2014,677900.0,3,2.5,2440,4587,2.0,0.0,0.0,3,8,2440,0.0,2010,2010.0,98052,47.7073,-122.11399999999999,2750,4587,5.0,2010,2014-09-19
2/5/2015,425000.0,3,1.0,1010,5864,1.0,0.0,0.0,3,7,1010,0.0,1915,1915.0,98116,47.5733,-122.381,1290,5000,100.0,1915,2015-02-05
11/23/2014,180250.0,2,0.75,900,9600,1.0,0.0,0.0,3,6,900,0.0,1941,1941.0,98166,47.4604,-122.339,1250,14280,74.0,1941,2014-11-23
7/17/2014,464000.0,6,3.0,2300,3404,2.0,0.0,0.0,3,7,1600,700.0,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312,21.0,1994,2014-07-17
4/22/2015,320000.0,4,2.25,1550,7579,2.0,0.0,0.0,3,8,1550,0.0,1993,1993.0,98038,47.354,-122.04700000000001,1630,6397,22.0,1993,2015-04-22
7/17/2014,625504.0,3,2.25,1270,1566,2.0,0.0,0.0,3,8,1060,210.0,2014,2014.0,98105,47.6647,-122.28399999999999,1160,1327,1.0,2014,2014-07-17
5/15/2014,592500.0,4,2.5,2240,12032,1.0,0.0,0.0,3,9,2240,0.0,1983,1983.0,98074,47.6143,-122.01700000000001,2520,12368,32.0,1983,2014-05-15
1/14/2015,465000.0,3,2.5,2714,17936,2.0,0.0,0.0,3,9,2714,0.0,2005,2005.0,98001,47.3185,-122.275,2590,18386,10.0,2005,2015-01-14
5/27/2014,477000.0,4,2.75,1720,6270,2.0,0.0,0.0,3,8,1720,0.0,1978,1978.0,98118,47.5458,-122.26799999999999,2130,8700,37.0,1978,2014-05-27
1/15/2015,280000.0,2,1.0,850,16400,1.0,0.0,0.0,3,6,850,0.0,1923,1923.0,98168,47.4889,-122.29899999999999,1100,14459,92.0,1923,2015-01-15
2/21/2015,1510000.0,5,3.0,3300,33474,1.0,0.0,3.0,3,9,1870,1430.0,1957,1991.0,98040,47.5673,-122.21,3836,20953,24.0,1991,2015-02-21
7/3/2014,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,3,8,2250,0.0,2000,2000.0,98146,47.5133,-122.37899999999999,1320,5390,15.0,2000,2014-07-03
8/28/2014,1070000.0,2,2.25,3900,14864,1.0,0.0,3.0,3,8,1950,1950.0,1947,1947.0,98144,47.5884,-122.291,2580,5184,68.0,1947,2014-08-28
10/23/2014,467000.0,2,1.5,1320,10800,1.0,0.0,0.0,4,8,1320,0.0,1947,1947.0,98177,47.7145,-122.367,2120,12040,68.0,1947,2014-10-23
8/22/2014,686000.0,4,2.5,2760,6440,2.0,0.0,0.0,3,10,2760,0.0,1999,1999.0,98075,47.5836,-122.02600000000001,3070,8127,16.0,1999,2014-08-22
6/5/2014,279950.0,3,2.0,1750,9750,1.0,0.0,0.0,3,7,1350,400.0,1961,1961.0,98198,47.398,-122.29899999999999,1900,10125,54.0,1961,2014-06-05
9/4/2014,527000.0,4,2.25,2330,19436,2.0,0.0,0.0,3,8,2330,0.0,1987,1987.0,98011,47.7663,-122.215,1910,10055,28.0,1987,2014-09-04
9/18/2014,325000.0,3,2.25,2220,16020,1.0,0.0,0.0,4,8,1780,440.0,1966,1966.0,98030,47.3758,-122.21700000000001,2080,9583,49.0,1966,2014-09-18
9/3/2014,328000.0,3,2.25,2020,8379,2.0,0.0,0.0,3,7,2020,0.0,1994,1994.0,98038,47.3828,-122.023,2020,8031,21.0,1994,2014-09-03
6/4/2014,390000.0,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,0.0,1942,1942.0,98146,47.5123,-122.37299999999999,1280,7392,73.0,1942,2014-06-04
3/9/2015,479950.0,2,2.0,1510,6516,1.0,0.0,0.0,3,8,1510,0.0,2005,2005.0,98053,47.7076,-122.01299999999999,1640,6009,10.0,2005,2015-03-09
5/29/2014,264950.0,4,2.25,1720,9753,1.0,0.0,0.0,4,7,1120,600.0,1978,1978.0,98023,47.2922,-122.37100000000001,1510,9753,37.0,1978,2014-05-29
1/15/2015,235000.0,3,1.0,1430,15246,1.0,0.0,0.0,4,7,980,450.0,1961,1961.0,98031,47.4075,-122.214,1960,13068,54.0,1961,2015-01-15
3/3/2015,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,0.0,2004,2004.0,98053,47.6794,-122.03399999999999,2250,4729,11.0,2004,2015-03-03
4/13/2015,655000.0,2,1.75,1450,15798,2.0,1.0,4.0,3,7,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,37.0,1978,2015-04-13
6/16/2014,500000.0,4,2.75,2280,15347,1.0,0.0,0.0,5,7,2280,0.0,1960,1960.0,98059,47.5218,-122.164,2280,15347,55.0,1960,2014-06-16
11/21/2014,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1160.0,1978,1978.0,98023,47.3103,-122.339,2120,8236,37.0,1978,2014-11-21
11/20/2014,213000.0,2,1.0,1000,10200,1.0,0.0,0.0,3,6,1000,0.0,1961,1961.0,98024,47.5687,-121.899,1150,13702,54.0,1961,2014-11-20
9/2/2014,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,860.0,1947,1947.0,98108,47.5575,-122.303,2090,4800,68.0,1947,2014-09-02
6/10/2014,1030000.0,5,4.0,3760,28040,2.0,0.0,0.0,3,10,3760,0.0,1983,1983.0,98033,47.6489,-122.18299999999999,3430,35096,32.0,1983,2014-06-10
4/9/2015,416000.0,3,2.0,2220,94300,1.0,0.0,0.0,5,7,1640,580.0,1976,1976.0,98010,47.3459,-121.95,2070,80100,39.0,1976,2015-04-09
3/20/2015,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,3,7,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,10.0,2005,2015-03-20
7/1/2014,800000.0,3,3.5,3830,221284,2.0,0.0,0.0,3,10,3530,300.0,1993,1993.0,98077,47.7641,-122.023,2920,148539,22.0,1993,2014-07-01
5/29/2014,472000.0,6,2.5,4410,14034,1.0,0.0,2.0,4,9,2350,2060.0,1965,1965.0,98003,47.3376,-122.324,2600,13988,50.0,1965,2014-05-29
12/8/2014,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,0.0,1968,1968.0,98003,47.3173,-122.319,1190,8640,47.0,1968,2014-12-08
10/1/2014,210000.0,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,0.0,1940,1940.0,98126,47.5308,-122.376,830,4960,75.0,1940,2014-10-01
1/27/2015,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,0.0,1925,1925.0,98115,47.6727,-122.29899999999999,1450,3750,90.0,1925,2015-01-27
4/27/2015,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,0.0,1954,1954.0,98002,47.3221,-122.21600000000001,1260,8316,61.0,1954,2015-04-27
8/26/2014,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,240.0,1918,1918.0,98103,47.6779,-122.353,1390,3060,97.0,1918,2014-08-26
2/12/2015,363000.0,3,2.5,2740,11872,2.0,0.0,0.0,3,9,2740,0.0,1990,1990.0,98023,47.3076,-122.395,2570,10377,25.0,1990,2015-02-12
9/29/2014,2400000.0,4,2.5,3650,8354,1.0,1.0,4.0,3,9,1830,1820.0,2000,2000.0,98074,47.6338,-122.072,3120,18841,15.0,2000,2014-09-29
2/26/2015,181000.0,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,0.0,1954,1954.0,98106,47.5218,-122.35700000000001,1150,2566,61.0,1954,2015-02-26
3/14/2015,250000.0,4,2.0,2010,7312,1.0,0.0,0.0,4,7,2010,0.0,1976,1976.0,98002,47.2785,-122.213,2010,7650,39.0,1976,2015-03-14
4/22/2015,481000.0,3,1.75,1560,3000,1.0,0.0,0.0,4,6,770,790.0,1918,1918.0,98103,47.6846,-122.345,1390,3000,97.0,1918,2015-04-22
9/23/2014,260000.0,3,2.0,1810,7209,1.0,0.0,0.0,4,7,1240,570.0,1978,1978.0,98032,47.3656,-122.27799999999999,1750,7209,37.0,1978,2014-09-23
5/13/2014,455000.0,4,2.5,3360,7685,2.0,0.0,0.0,3,9,3360,0.0,2001,2001.0,98058,47.4369,-122.111,3060,6567,14.0,2001,2014-05-13
4/1/2015,415000.0,3,2.25,1510,36224,2.0,0.0,0.0,3,8,1510,0.0,1991,1991.0,98045,47.4616,-121.711,1730,36224,24.0,1991,2015-04-01
4/21/2015,349500.0,3,1.0,1400,3538,1.0,0.0,0.0,3,7,800,600.0,1953,1953.0,98118,47.5405,-122.27,1620,6331,62.0,1953,2015-04-21
9/29/2014,245000.0,3,2.5,1730,7442,2.0,0.0,0.0,3,7,1730,0.0,1987,1987.0,98030,47.3507,-122.178,1630,6458,28.0,1987,2014-09-29
5/19/2014,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,0.0,1928,1928.0,98115,47.6979,-122.32,1420,6816,87.0,1928,2014-05-19
10/20/2014,385000.0,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1180.0,1955,1955.0,98106,47.5278,-122.345,1910,7620,60.0,1955,2014-10-20
2/11/2015,315000.0,3,1.75,1580,11455,1.0,0.0,0.0,4,7,1200,380.0,1974,1974.0,98059,47.4756,-122.147,1550,10650,41.0,1974,2015-02-11
11/24/2014,255000.0,3,1.0,1230,10170,1.0,0.0,0.0,3,7,1230,0.0,1979,1979.0,98045,47.4437,-121.772,1380,10098,36.0,1979,2014-11-24
8/29/2014,693000.0,4,2.5,2460,4425,2.0,0.0,0.0,3,8,2460,0.0,2006,2006.0,98052,47.7048,-122.109,2990,5659,9.0,2006,2014-08-29
12/2/2014,780000.0,3,1.0,1660,4400,1.5,0.0,0.0,3,8,1460,200.0,1911,1911.0,98112,47.6362,-122.302,1660,4400,104.0,1911,2014-12-02
10/24/2014,237000.0,3,1.75,1270,8470,1.0,0.0,0.0,4,7,1270,0.0,1960,1960.0,98198,47.4207,-122.29,1600,8470,55.0,1960,2014-10-24
12/16/2014,525000.0,3,2.25,2100,40510,2.0,0.0,0.0,3,10,1320,780.0,1979,1979.0,98074,47.6154,-122.04700000000001,2380,33450,36.0,1979,2014-12-16
4/28/2015,425000.0,2,1.0,770,5040,1.0,0.0,0.0,3,5,770,0.0,1930,1930.0,98144,47.5964,-122.29899999999999,1330,2580,85.0,1930,2015-04-28
10/27/2014,369900.0,1,0.75,760,10079,1.0,1.0,4.0,5,5,760,0.0,1936,1936.0,98070,47.4683,-122.43799999999999,1230,14267,79.0,1936,2014-10-27
5/19/2014,290000.0,4,2.5,1700,7280,2.0,0.0,0.0,4,7,1700,0.0,1988,1988.0,98031,47.4045,-122.171,1950,7475,27.0,1988,2014-05-19
9/29/2014,285000.0,3,1.0,1120,10701,1.0,0.0,0.0,3,7,1120,0.0,1954,1954.0,98106,47.5544,-122.35799999999999,1130,6350,61.0,1954,2014-09-29
8/14/2014,415000.0,2,1.0,1070,4500,1.0,0.0,0.0,3,7,1070,0.0,1937,1937.0,98115,47.6802,-122.29,1320,4465,78.0,1937,2014-08-14
4/9/2015,272500.0,3,2.5,2070,9900,1.0,0.0,0.0,3,8,1420,650.0,1979,1979.0,98023,47.2988,-122.37100000000001,2070,8250,36.0,1979,2015-04-09
5/4/2015,2900000.0,4,3.25,5050,20100,1.5,0.0,2.0,3,11,4750,300.0,1982,1982.0,98004,47.6312,-122.223,3890,20060,33.0,1982,2015-05-04
10/7/2014,1370000.0,4,4.75,5310,57346,2.0,0.0,0.0,4,11,5310,0.0,1989,1989.0,98077,47.7285,-122.042,4180,47443,26.0,1989,2014-10-07
5/1/2015,436000.0,2,1.0,1040,7538,1.0,0.0,0.0,4,7,1040,0.0,1939,1939.0,98133,47.7107,-122.352,1440,7530,76.0,1939,2015-05-01
10/17/2014,210000.0,3,1.0,1700,11390,1.0,0.0,0.0,4,7,1700,0.0,1967,1967.0,98003,47.3271,-122.323,1350,8164,48.0,1967,2014-10-17
9/25/2014,236000.0,3,1.0,1300,5898,1.0,0.0,0.0,3,7,1300,0.0,1961,1961.0,98178,47.5053,-122.255,1320,7619,54.0,1961,2014-09-25
11/24/2014,331000.0,3,1.75,1080,1306,1.0,0.0,0.0,3,7,580,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225,12.0,2003,2014-11-24
3/20/2015,365000.0,3,2.5,2653,4510,2.0,0.0,0.0,3,8,2653,0.0,2006,2006.0,98031,47.4145,-122.166,2653,4927,9.0,2006,2015-03-20
1/27/2015,450000.0,3,2.0,2290,16258,1.0,0.0,0.0,5,8,2290,0.0,1960,1960.0,98058,47.4672,-122.165,1660,10530,55.0,1960,2015-01-27
11/13/2014,770000.0,4,2.75,3820,26300,2.0,0.0,0.0,3,9,2850,970.0,2014,2014.0,98028,47.7618,-122.26100000000001,1860,12136,1.0,2014,2014-11-13
5/5/2015,455000.0,4,2.5,2210,49375,1.0,0.0,0.0,3,8,2210,0.0,1997,1997.0,98038,47.3828,-122.071,2670,49385,18.0,1997,2015-05-05
5/5/2015,405000.0,3,1.75,2390,6000,1.0,0.0,0.0,3,6,1240,1150.0,1908,1908.0,98118,47.5362,-122.26799999999999,2020,6000,107.0,1908,2015-05-05
7/3/2014,304900.0,4,1.75,2600,11325,1.0,0.0,0.0,4,7,1610,990.0,1969,1969.0,98031,47.3954,-122.206,1720,11088,46.0,1969,2014-07-03
2/27/2015,170000.0,2,1.0,860,5265,1.0,0.0,0.0,3,6,860,0.0,1931,1931.0,98178,47.5048,-122.272,1650,8775,84.0,1931,2015-02-27
5/13/2015,2050000.0,5,3.0,3830,8480,2.0,0.0,1.0,5,9,2630,1200.0,1905,1994.0,98122,47.6166,-122.287,3050,7556,21.0,1994,2015-05-13
6/30/2014,780000.0,4,2.5,3500,7048,2.0,0.0,0.0,3,9,3500,0.0,2005,2005.0,98053,47.6811,-122.025,3920,7864,10.0,2005,2014-06-30
4/10/2015,330000.0,3,3.0,2420,13959,1.0,0.0,0.0,4,8,1740,680.0,1988,1988.0,98028,47.7486,-122.23,2570,13300,27.0,1988,2015-04-10
9/5/2014,370000.0,4,2.5,2720,8666,2.0,0.0,0.0,3,9,2720,0.0,1992,1992.0,98030,47.3846,-122.169,2410,8100,23.0,1992,2014-09-05
10/17/2014,467000.0,5,2.25,2500,13500,1.0,0.0,0.0,3,7,1850,650.0,1979,1979.0,98072,47.7564,-122.14399999999999,2300,9750,36.0,1979,2014-10-17
2/9/2015,405000.0,3,1.75,1670,6720,1.0,0.0,0.0,3,7,1140,530.0,1980,1980.0,98034,47.7198,-122.193,1670,7320,35.0,1980,2015-02-09
7/2/2014,675000.0,5,2.25,2900,10300,1.0,0.0,0.0,3,8,1450,1450.0,1985,1985.0,98006,47.5461,-122.15100000000001,2310,10300,30.0,1985,2014-07-02
8/12/2014,500000.0,2,1.0,1640,14100,1.0,0.0,0.0,4,7,1140,500.0,1954,1954.0,98006,47.5712,-122.14299999999999,1520,13527,61.0,1954,2014-08-12
7/23/2014,389999.0,4,2.5,1890,15770,2.0,0.0,0.0,4,7,1890,0.0,1968,1968.0,98166,47.4281,-122.34299999999999,2410,15256,47.0,1968,2014-07-23
2/24/2015,630000.0,4,1.75,2950,9025,1.0,0.0,2.0,4,8,1780,1170.0,1975,1975.0,98034,47.7128,-122.223,2120,9600,40.0,1975,2015-02-24
10/22/2014,360000.0,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,0.0,1992,1992.0,98001,47.3341,-122.255,2280,9937,23.0,1992,2014-10-22
10/2/2014,580000.0,4,3.0,3280,11060,2.0,0.0,0.0,3,8,2270,1010.0,1986,1986.0,98056,47.5399,-122.181,2320,11004,29.0,1986,2014-10-02
7/9/2014,550000.0,3,2.0,1970,4166,2.0,0.0,3.0,5,8,1270,700.0,1929,1929.0,98126,47.5717,-122.375,2390,4166,86.0,1929,2014-07-09
7/10/2014,879000.0,4,2.5,3360,22111,2.0,0.0,0.0,3,10,3360,0.0,1994,1994.0,98075,47.5951,-122.01700000000001,3150,11374,21.0,1994,2014-07-10
8/22/2014,265000.0,3,2.0,1320,8959,1.0,0.0,0.0,3,7,1320,0.0,1993,1993.0,98042,47.3536,-122.14399999999999,1740,7316,22.0,1993,2014-08-22
3/4/2015,446500.0,3,2.5,2650,7286,2.0,0.0,0.0,3,8,2650,0.0,1990,1990.0,98059,47.5084,-122.154,2400,7220,25.0,1990,2015-03-04
6/2/2014,404000.0,3,1.5,2030,8880,1.0,0.0,0.0,3,7,1330,700.0,1963,1963.0,98108,47.5586,-122.311,2140,5592,52.0,1963,2014-06-02
5/29/2014,267500.0,3,1.75,1590,11914,1.0,0.0,2.0,3,7,1090,500.0,1957,1957.0,98188,47.4427,-122.274,1630,9052,58.0,1957,2014-05-29
6/24/2014,3080000.0,4,5.0,4550,18641,1.0,1.0,4.0,3,10,2600,1950.0,2002,2002.0,98074,47.6053,-122.07700000000001,4550,19508,13.0,2002,2014-06-24
8/11/2014,335000.0,3,2.5,2440,7632,2.0,0.0,0.0,3,8,2440,0.0,1998,1998.0,98003,47.3494,-122.301,2510,7903,17.0,1998,2014-08-11
6/19/2014,576000.0,3,2.5,1940,9000,1.0,0.0,0.0,4,7,970,970.0,1948,1948.0,98117,47.6933,-122.39299999999999,2190,7310,67.0,1948,2014-06-19
4/1/2015,208633.0,3,2.5,2040,3810,2.0,0.0,0.0,3,8,2040,0.0,2006,2006.0,98038,47.3537,-122.0,2370,4590,9.0,2006,2015-04-01
1/15/2015,315000.0,3,2.25,2200,8750,1.0,0.0,0.0,4,7,1120,1080.0,1964,1964.0,98166,47.476000000000006,-122.337,1460,10139,51.0,1964,2015-01-15
2/17/2015,725000.0,3,1.75,1920,3300,1.0,0.0,0.0,4,8,960,960.0,1913,1913.0,98112,47.6239,-122.29799999999999,1740,4000,102.0,1913,2015-02-17
4/3/2015,550000.0,4,2.75,1800,7750,1.0,0.0,0.0,4,8,1400,400.0,1965,1965.0,98177,47.7776,-122.384,1800,8275,50.0,1965,2015-04-03
6/12/2014,610750.0,4,2.25,2180,7297,2.0,0.0,0.0,3,8,2180,0.0,1984,1984.0,98074,47.6459,-122.05799999999999,2250,9781,31.0,1984,2014-06-12
2/28/2015,550700.0,2,1.0,1010,5000,1.5,0.0,0.0,4,6,1010,0.0,1908,1908.0,98105,47.6692,-122.29700000000001,1460,5000,107.0,1908,2015-02-28
